dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1704535200,2024-01-06 10:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,5.75,10000,3.43,3.73,5.38,6.19,1017,,,85,2.57,20,,,,,,100,804,Clouds,overcast clouds,04d
1704538800,2024-01-06 11:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,6.19,10000,3.69,3.55,5.38,7.94,1017,,,84,3.6,300,,,,,,100,804,Clouds,overcast clouds,04d
1704542400,2024-01-06 12:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,6.25,10000,3.58,3.62,5.94,6.75,1017,,,83,3.6,330,,,,,,75,803,Clouds,broken clouds,04d
1704546000,2024-01-06 13:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,6.56,10000,4.05,4,5.68,7.38,1017,,,84,3.6,320,,,,,,75,803,Clouds,broken clouds,04d
1704549600,2024-01-06 14:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,6.25,10000,3.58,3.95,5.94,6.75,1017,,,83,3.09,300,,,,,,75,803,Clouds,broken clouds,04d
1704553200,2024-01-06 15:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,6.27,10000,3.43,3.65,5.94,7.38,1018,,,82,3.6,300,,,,,,100,500,Rain,light rain,10d
1704556800,2024-01-06 16:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,5.64,10000,3.15,4.05,4.82,6.27,1019,,,84,2.06,330,,,,,,75,803,Clouds,broken clouds,04d
1704560400,2024-01-06 17:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,5.62,10000,3.3,4.03,4.82,6.27,1019,,,85,2.06,310,,,,,,75,803,Clouds,broken clouds,04n
1704564000,2024-01-06 18:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,5.24,10000,3.09,3.59,4.27,6.27,1020,,,86,2.06,350,,,,,,100,500,Rain,light rain,10n
1704567600,2024-01-06 19:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,5.08,10000,3.26,2.94,4.82,5.72,1020,,,88,2.57,340,,,,,,75,803,Clouds,broken clouds,04n
1704571200,2024-01-06 20:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,5.08,10000,3.26,2.94,4.55,5.72,1021,,,88,2.57,340,,,,,,100,804,Clouds,overcast clouds,04n
1704574800,2024-01-06 21:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,4.71,10000,2.9,2.97,4.27,5.72,1021,,,88,2.06,360,,0.51,,,,100,500,Rain,light rain,10n
1704578400,2024-01-06 22:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,4.58,10000,2.93,1.27,4.27,5.16,1021,,,89,4.12,360,,0.25,,,,75,500,Rain,light rain,10n
1704582000,2024-01-06 23:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,4.58,10000,2.61,2.34,4.27,5.16,1022,,,87,2.57,0,,,,,,100,804,Clouds,overcast clouds,04n
1704585600,2024-01-07 00:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,3.97,10000,1.68,1.62,3.71,4.52,1022,,,85,2.57,360,,,,,,75,803,Clouds,broken clouds,04n
1704589200,2024-01-07 01:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,3.41,10000,1.13,0.95,2.6,4.01,1023,,,85,2.57,350,,,,,,82,803,Clouds,broken clouds,04n
1704592800,2024-01-07 02:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.94,10000,0.34,0.4,2.33,3.97,1023,,,83,2.57,340,,,,,,23,801,Clouds,few clouds,02n
1704596400,2024-01-07 03:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.84,10000,-0.08,0.79,1.78,3.97,1023,,,81,2.06,350,,,,,,3,800,Clear,sky is clear,01n
1704600000,2024-01-07 04:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.76,10000,-0.3,0.18,1.78,3.97,1024,,,80,2.57,350,,,,,,8,800,Clear,sky is clear,01n
1704603600,2024-01-07 05:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.43,10000,-0.43,-0.65,1.78,2.94,1024,,,81,3.09,340,,,,,,20,801,Clouds,few clouds,02n
1704607200,2024-01-07 06:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.41,10000,-0.6,-0.23,1.79,2.94,1025,,,80,2.57,340,,,,,,7,800,Clear,sky is clear,01n
1704610800,2024-01-07 07:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.42,10000,-0.44,-0.67,1.79,2.94,1025,,,81,3.09,350,,,,,,14,801,Clouds,few clouds,02n
1704614400,2024-01-07 08:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.33,10000,-0.22,-0.77,1.23,2.94,1026,,,83,3.09,350,,,,,,2,800,Clear,sky is clear,01n
1704618000,2024-01-07 09:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.74,10000,0.47,0.06,1.79,2.94,1027,,,85,2.68,21,3.13,,,,,2,800,Clear,sky is clear,01d
1704621600,2024-01-07 10:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,3.93,10000,0.63,1.15,2.9,4.51,1027,,,79,3.09,10,8.23,,,,,21,801,Clouds,few clouds,02d
1704625200,2024-01-07 11:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,4.99,10000,-0.02,1.78,4.11,5.74,1027,,,70,4.12,20,,,,,,44,802,Clouds,scattered clouds,03d
1704628800,2024-01-07 12:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,5.24,10000,-0.7,1.57,4.4,5.74,1028,,,65,5.14,50,10.29,,,,,60,803,Clouds,broken clouds,04d
1704632400,2024-01-07 13:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,5.03,10000,-0.69,2.14,4.27,6.27,1027,,,66,3.6,0,,,,,,79,803,Clouds,broken clouds,04d
1704636000,2024-01-07 14:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,5.05,10000,-0.86,1.58,4.27,5.74,1028,,,65,4.63,0,,,,,,99,804,Clouds,overcast clouds,04d
1704639600,2024-01-07 15:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,4.5,10000,-0.78,1.49,3.71,4.94,1028,,,68,3.6,0,,,,,,100,804,Clouds,overcast clouds,04d
1704643200,2024-01-07 16:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,4.09,10000,-0.95,1.35,3.44,5.16,1028,,,69,3.09,0,,,,,,100,804,Clouds,overcast clouds,04d
1704646800,2024-01-07 17:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,3.91,10000,-0.93,1.13,3.16,4.11,1029,,,70,3.09,40,,,,,,100,804,Clouds,overcast clouds,04n
1704650400,2024-01-07 18:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,3.4,10000,-0.37,-0.47,2.6,3.95,1030,,,76,4.63,60,,,,,,75,803,Clouds,broken clouds,04n
1704654000,2024-01-07 19:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,3.22,10000,0.11,0.73,2.05,3.55,1030,,,80,2.57,60,,,,,,100,804,Clouds,overcast clouds,04n
1704657600,2024-01-07 20:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.97,10000,-0.12,-0.37,2.38,3.55,1031,,,80,3.6,60,,,,,,100,804,Clouds,overcast clouds,04n
1704661200,2024-01-07 21:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.91,10000,0.14,0.36,2.6,3.55,1031,,,82,2.57,50,,,,,,75,803,Clouds,broken clouds,04n
1704664800,2024-01-07 22:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.79,10000,0.19,1.37,1.83,3,1031,,,83,1.54,0,,,,,,75,803,Clouds,broken clouds,04n
1704668400,2024-01-07 23:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.86,10000,-0.06,-0.14,2.38,3,1032,,,81,3.09,50,,,,,,100,804,Clouds,overcast clouds,04n
1704672000,2024-01-08 00:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.79,10000,-0.74,-0.22,2.05,3,1032,,,77,3.09,50,,,,,,75,803,Clouds,broken clouds,04n
1704675600,2024-01-08 01:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.78,10000,-1.22,-0.23,2.05,3,1032,,,74,3.09,50,,,,,,75,803,Clouds,broken clouds,04n
1704679200,2024-01-08 02:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.49,10000,-1.64,-0.96,2.05,3,1032,,,73,3.6,60,,,,,,100,804,Clouds,overcast clouds,04n
1704682800,2024-01-08 03:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.49,10000,-1.64,0.38,2.05,3,1032,,,73,2.06,0,,,,,,100,804,Clouds,overcast clouds,04n
1704686400,2024-01-08 04:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.95,10000,-1.41,-0.03,2.33,3.49,1032,,,72,3.09,20,,,,,,100,804,Clouds,overcast clouds,04n
1704690000,2024-01-08 05:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.98,10000,-1.38,-0.35,2.6,3.55,1032,,,72,3.58,23,5.81,,,,,100,804,Clouds,overcast clouds,04n
1704693600,2024-01-08 06:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.95,10000,-1.75,-0.38,2.6,3.49,1032,,,70,3.58,337,4.92,,,,,5,800,Clear,sky is clear,01n
1704697200,2024-01-08 07:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,3.16,10000,-2.27,-0.14,2.33,3.51,1032,,,66,3.6,0,,,,,,100,804,Clouds,overcast clouds,04n
1704700800,2024-01-08 08:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.98,10000,-2.07,-0.36,2.33,3.55,1032,,,68,3.6,50,,,,,,100,804,Clouds,overcast clouds,04n
1704704400,2024-01-08 09:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,3.39,10000,-2.08,-0.48,2.6,4.07,1032,,,66,4.63,60,,,,,,100,804,Clouds,overcast clouds,04d
1704708000,2024-01-08 10:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,3.39,10000,-2.08,-0.75,2.6,4.07,1033,,,66,5.14,60,,,,,,100,804,Clouds,overcast clouds,04d
1704711600,2024-01-08 11:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,3.19,10000,-1.2,-1.48,1.94,4.07,1033,,,72,6.17,60,11.32,0.17,,,,75,500,Rain,light rain,10d
1704715200,2024-01-08 12:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.95,10000,-1.58,-2.2,2.6,3.41,1032,,,71,7.2,70,,0.14,,,,75,500,Rain,light rain,10d
1704718800,2024-01-08 13:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,3.34,10000,-1.59,-0.54,2.05,4.07,1032,,,69,4.63,60,,0.28,,,,75,500,Rain,light rain,10d
1704722400,2024-01-08 14:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.56,10000,-0.93,-2.04,1.73,2.96,1031,,,77,5.66,60,,0.12,,,,75,500,Rain,light rain,10d
1704726000,2024-01-08 15:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.85,10000,-2.18,-2.13,2.05,3.51,1031,,,68,6.69,70,,0.2,,,,75,500,Rain,light rain,10d
1704729600,2024-01-08 16:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.03,10000,-2.03,-2.45,1.24,2.96,1031,,,73,5.14,50,,,,,,75,803,Clouds,broken clouds,04d
1704733200,2024-01-08 17:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,1.79,10000,-1.59,-2.47,1.22,2.4,1031,,,77,4.63,60,,,,,,100,500,Rain,light rain,10n
1704736800,2024-01-08 18:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2,10000,-1.57,-2.49,1.22,2.4,1031,,,76,5.14,60,,,,,,75,803,Clouds,broken clouds,04n
1704740400,2024-01-08 19:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,1.75,10000,-1.94,-3.07,1.22,1.94,1031,,,75,5.66,60,,,,,,75,500,Rain,light rain,10n
1704744000,2024-01-08 20:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,1.86,10000,-2.01,-2.38,1.22,2.94,1031,,,74,4.63,50,,,,,,100,804,Clouds,overcast clouds,04n
1704747600,2024-01-08 21:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.58,10000,-2.06,-2.87,1.49,2.96,1032,,,70,7.72,70,,,,,,100,804,Clouds,overcast clouds,04n
1704751200,2024-01-08 22:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.46,10000,-1.83,-3.03,1.78,3.49,1031,,,72,7.72,70,,,,,,100,804,Clouds,overcast clouds,04n
1704754800,2024-01-08 23:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.29,10000,-2.14,-3.25,1.49,2.94,1032,,,71,7.72,70,,,,,,100,804,Clouds,overcast clouds,04n
1704758400,2024-01-09 00:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,1.89,10000,-2.31,-3.77,1.49,2.94,1031,,,72,7.72,70,,,,,,100,804,Clouds,overcast clouds,04n
1704762000,2024-01-09 01:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,1.99,10000,-2.23,-3.44,1.49,2.94,1031,,,72,7.2,70,,,,,,100,804,Clouds,overcast clouds,04n
1704765600,2024-01-09 02:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.28,10000,-1.81,-2.86,1.49,2.94,1031,,,73,6.69,70,,,,,,100,804,Clouds,overcast clouds,04n
1704769200,2024-01-09 03:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.33,10000,-1.77,-3,1.49,3.49,1031,,,73,7.2,70,,,,,,100,804,Clouds,overcast clouds,04n
1704772800,2024-01-09 04:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.21,10000,-1.71,-3.15,1.49,3.49,1031,,,74,7.2,70,,,,,,75,803,Clouds,broken clouds,04n
1704776400,2024-01-09 05:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.28,10000,-1.49,-2.63,1.49,2.94,1031,,,75,6.17,70,,,,,,100,804,Clouds,overcast clouds,04n
1704780000,2024-01-09 06:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,1.99,10000,-1.58,-3.23,1.49,2.94,1031,,,76,6.69,70,,,,,,75,803,Clouds,broken clouds,04n
1704783600,2024-01-09 07:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,1.89,10000,-1.51,-3.36,1.49,2.94,1031,,,77,6.69,70,,,,,,100,804,Clouds,overcast clouds,04n
1704787200,2024-01-09 08:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.28,10000,-1.81,-2.86,1.49,2.96,1031,,,73,6.69,70,,,,,,100,804,Clouds,overcast clouds,04n
1704790800,2024-01-09 09:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,1.85,10000,-1.39,-2.94,1.22,2.38,1032,,,78,5.66,60,,,,,,75,803,Clouds,broken clouds,04d
1704794400,2024-01-09 10:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.39,10000,-1.4,-2.49,1.49,2.96,1032,,,75,6.17,70,,,,,,100,804,Clouds,overcast clouds,04d
1704798000,2024-01-09 11:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,3.4,10000,-1.19,-2.31,2.6,3.85,1031,,,71,9.26,70,,,,,,38,802,Clouds,scattered clouds,03d
1704801600,2024-01-09 12:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,3.8,10000,-1.55,-1.55,3.41,4.11,1031,,,67,8.49,54,11.18,,,,,20,801,Clouds,few clouds,02d
1704805200,2024-01-09 13:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,4.53,10000,-1.12,-0.67,3.94,5.18,1031,,,66,8.75,60,,,,,,40,802,Clouds,scattered clouds,03d
1704808800,2024-01-09 14:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,4.26,10000,-0.98,-0.32,3.55,5.12,1030,,,68,6.69,70,,,,,,20,801,Clouds,few clouds,02d
1704812400,2024-01-09 15:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,3.8,10000,-1.37,-0.7,3.41,4.11,1030,,,68,6.17,60,,,,,,9,800,Clear,sky is clear,01d
1704816000,2024-01-09 16:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,3.7,10000,-1.64,-1.04,2.33,4.07,1030,,,67,6.69,60,,,,,,5,800,Clear,sky is clear,01d
1704819600,2024-01-09 17:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,3.05,10000,-2.37,-1.43,2.05,3.51,1030,,,66,5.66,60,,,,,,3,800,Clear,sky is clear,01n
1704823200,2024-01-09 18:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.55,10000,-2.61,-1.8,1.49,2.96,1030,,,67,5.14,60,,,,,,2,800,Clear,sky is clear,01n
1704826800,2024-01-09 19:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.32,10000,-2.63,-2.58,1.22,2.96,1030,,,68,6.17,60,,,,,,4,800,Clear,sky is clear,01n
1704830400,2024-01-09 20:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.32,10000,-2.11,-2.09,1.22,2.96,1030,,,71,5.14,60,,,,,,3,800,Clear,sky is clear,01n
1704834000,2024-01-09 21:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,1.74,10000,-1.79,-2.82,1.22,2.28,1031,,,76,5.14,50,,,,,,20,801,Clouds,few clouds,02n
1704837600,2024-01-09 22:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,1.88,10000,-2.16,-2.05,0.67,2.4,1030,,,73,4.12,60,,,,,,8,800,Clear,sky is clear,01n
1704841200,2024-01-09 23:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,1.88,10000,-2.16,-2.05,0.68,2.4,1030,,,73,4.12,60,,,,,,2,800,Clear,sky is clear,01n
1704844800,2024-01-10 00:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,1.17,10000,-1.82,-1.81,0.12,1.73,1030,,,79,2.68,23,3.58,,,,,75,803,Clouds,broken clouds,04n
1704848400,2024-01-10 01:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,1.39,10000,-2.1,-0.91,0.22,1.85,1030,,,76,2.06,350,,,,,,20,801,Clouds,few clouds,02n
1704852000,2024-01-10 02:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,1.38,10000,-2.1,-0.92,0.52,1.85,1030,,,76,2.06,0,,,,,,8,800,Clear,sky is clear,01n
1704855600,2024-01-10 03:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,1.38,10000,-2.1,-0.24,0.52,1.85,1030,,,76,1.54,0,,,,,,17,801,Clouds,few clouds,02n
1704859200,2024-01-10 04:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,1.06,10000,-2.07,-1.5,-0.06,1.85,1030,,,78,2.24,23,4.02,,,,,27,802,Clouds,scattered clouds,03n
1704862800,2024-01-10 05:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,0.69,10000,-2.08,-1.93,0.22,0.94,1029,,,80,2.24,6,4.02,,,,,20,801,Clouds,few clouds,02n
1704866400,2024-01-10 06:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,0.61,10000,-2.46,-1.82,-0.45,0.94,1029,,,78,2.06,0,,,,,,12,801,Clouds,few clouds,02n
1704870000,2024-01-10 07:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,0.7,10000,-2.69,-3.14,0.08,1.07,1029,,,76,3.6,50,,,,,,5,800,Clear,sky is clear,01n
1704873600,2024-01-10 08:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,1.6,10000,-2.73,-2.04,0.11,1.85,1030,,,71,3.6,60,,,,,,19,801,Clouds,few clouds,02n
1704877200,2024-01-10 09:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,1.99,10000,-2.39,-1.92,0.67,2.4,1030,,,71,4.12,60,,,,,,10,800,Clear,sky is clear,01d
1704880800,2024-01-10 10:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,3.33,10000,-1.77,-0.71,2.34,3.51,1030,,,68,4.92,297,9.83,,,,,8,800,Clear,sky is clear,01d
1704884400,2024-01-10 11:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,4.44,10000,-1.38,1.42,3.45,4.62,1029,,,65,3.6,50,,,,,,0,800,Clear,sky is clear,01d
1704888000,2024-01-10 12:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,5.1,10000,-1.58,1.16,4.52,5.22,1029,,,61,5.66,60,,,,,,1,800,Clear,sky is clear,01d
1704891600,2024-01-10 13:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,5.38,10000,-1.75,1.99,4.94,6.23,1029,,,59,4.63,60,,,,,,1,800,Clear,sky is clear,01d
1704895200,2024-01-10 14:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,5.55,10000,-2.23,2.2,5.13,6.23,1028,,,56,4.63,0,,,,,,4,800,Clear,sky is clear,01d
1704898800,2024-01-10 15:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,5.4,10000,-2.57,1.54,4.55,5.94,1028,,,55,5.66,0,,,,,,10,800,Clear,sky is clear,01d
1704902400,2024-01-10 16:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,4.53,10000,-2.87,1.53,3.44,4.94,1029,,,57,3.6,60,,,,,,15,801,Clouds,few clouds,02d
1704906000,2024-01-10 17:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,3.65,10000,-2.8,0.45,2.6,4.07,1029,,,61,3.6,50,,,,,,27,802,Clouds,scattered clouds,03n
1704909600,2024-01-10 18:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,3.11,10000,-2.5,0.17,2.33,3.51,1029,,,65,3.09,0,,,,,,36,802,Clouds,scattered clouds,03n
1704913200,2024-01-10 19:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.85,10000,-2.36,-1.15,2.05,3.51,1030,,,67,4.63,60,,,,,,31,802,Clouds,scattered clouds,03n
1704916800,2024-01-10 20:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,3.05,10000,-2.01,-0.28,2.05,3.51,1030,,,68,3.6,50,,,,,,75,803,Clouds,broken clouds,04n
1704920400,2024-01-10 21:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,3.01,10000,-1.87,-0.87,1.49,3.51,1031,,,69,4.47,20,4.92,,,,,100,804,Clouds,overcast clouds,04n
1704924000,2024-01-10 22:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.16,10000,-1.43,-0.98,1.22,2.35,1031,,,76,3.09,50,,,,,,40,802,Clouds,scattered clouds,03n
1704927600,2024-01-10 23:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,1.66,10000,-1.71,-0.59,0.22,1.94,1032,,,77,2.06,60,,,,,,31,802,Clouds,scattered clouds,03n
1704931200,2024-01-11 00:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,1.92,10000,-1.48,-0.81,0.68,2.4,1032,,,77,2.57,50,,,,,,42,802,Clouds,scattered clouds,03n
1704934800,2024-01-11 01:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,1.39,10000,-1.63,-1.44,-0.44,1.85,1033,,,79,2.57,0,,,,,,45,802,Clouds,scattered clouds,03n
1704938400,2024-01-11 02:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,0.58,10000,-1.6,-1.16,-1.55,1.07,1033,,,84,1.54,40,,,,,,46,802,Clouds,scattered clouds,03n
1704942000,2024-01-11 03:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,0.85,10000,-1.8,-1.2,-0.89,1.29,1034,,,81,1.79,338,2.68,,,,,43,802,Clouds,scattered clouds,03n
1704945600,2024-01-11 04:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,0.65,10000,-1.82,-2.32,-0.48,1.29,1034,,,82,2.57,60,,,,,,65,803,Clouds,broken clouds,04n
1704949200,2024-01-11 05:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,-0.22,10000,-1.9,-2.79,-1.03,0.94,1034,,,87,2.06,360,,,,,,54,803,Clouds,broken clouds,04n
1704952800,2024-01-11 06:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,0.13,10000,-1.43,-2.38,-1.03,0.94,1035,,,88,2.06,360,,,,,,47,802,Clouds,scattered clouds,03n
1704956400,2024-01-11 07:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,0.19,10000,-1.51,-2.98,-0.5,0.94,1035,,,87,2.68,330,3.58,,,,,30,802,Clouds,scattered clouds,03n
1704960000,2024-01-11 08:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,0.3,10000,-1.42,-2.18,-0.5,1.18,1036,,,87,2.06,10,,,,,,28,802,Clouds,scattered clouds,03n
1704963600,2024-01-11 09:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,1.08,10000,-0.33,-1.81,0.08,1.73,1036,,,90,2.57,10,,,,,,15,801,Clouds,few clouds,02d
1704967200,2024-01-11 10:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,2.83,10000,0.23,0.77,1.79,3.4,1037,,,83,2.06,0,,,,,,17,801,Clouds,few clouds,02d
1704970800,2024-01-11 11:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,3.97,10000,0.66,1.2,3.16,4.62,1038,,,79,3.09,0,,,,,,20,801,Clouds,few clouds,02d
1704974400,2024-01-11 12:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,4.44,10000,0.77,2.18,3.16,5.18,1038,,,77,2.57,30,,,,,,100,804,Clouds,overcast clouds,04d
1704978000,2024-01-11 13:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,4.02,,0.36,2.46,3.46,4.62,1038,,,77,1.79,31,3.58,,,,,97,804,Clouds,overcast clouds,04d
1704981600,2024-01-11 14:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,3.95,10000,0.99,1.6,3.44,4.52,1038,,,81,2.57,0,,,,,,100,804,Clouds,overcast clouds,04d
1704985200,2024-01-11 15:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,4.43,10000,1.63,1.75,3.94,5.08,1038,,,82,3.09,60,,,,,,100,804,Clouds,overcast clouds,04d
1704988800,2024-01-11 16:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,4.45,10000,2.15,3.27,3.94,5.08,1038,,,85,1.54,0,,,,,,100,804,Clouds,overcast clouds,04d
1704992400,2024-01-11 17:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,4.56,10000,2.75,2.32,4,5.06,1038,,,88,2.57,350,,,,,,100,804,Clouds,overcast clouds,04n
1704996000,2024-01-11 18:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,4.71,9000,3.21,2.97,4,5.08,1038,,,90,2.06,360,,,,,,100,804,Clouds,overcast clouds,04n
1704999600,2024-01-11 19:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,5.05,9000,3.55,3.37,4.55,5.64,1038,,,90,2.06,360,,,,,,100,804,Clouds,overcast clouds,04n
1705003200,2024-01-11 20:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,5.07,10000,3.41,2.92,4.82,5.64,1038,,,89,2.57,10,,,,,,100,804,Clouds,overcast clouds,04n
1705006800,2024-01-11 21:00:00 +0000 UTC,0,Custom location,51.5073,-0.122223,5.08,5000,3.1,2.85,4.27,5.74,1038,,,87,2.68,25,3.58,,,,,100,310,Drizzle,light intensity drizzle rain,09n
